record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
16879,1,6,1990,1,DM,F,37.0,35.0
16880,1,6,1990,1,OL,M,21.0,28.0
16881,1,6,1990,6,PF,M,16.0,7.0
16882,1,6,1990,23,RM,F,17.0,9.0
16883,1,6,1990,12,RM,M,17.0,10.0
16884,1,6,1990,24,RM,M,17.0,9.0
16885,1,6,1990,12,SF,M,25.0,35.0
16886,1,6,1990,24,SH,F,30.0,73.0
16887,1,6,1990,12,SF,M,28.0,44.0
16888,1,6,1990,17,DO,M,36.0,55.0
16889,1,6,1990,21,SF,M,29.0,55.0
16890,1,6,1990,12,OT,M,22.0,23.0
16891,1,6,1990,12,DO,F,36.0,53.0
16893,1,6,1990,12,OT,F,21.0,24.0
16894,1,6,1990,1,OT,F,21.0,20.0
16895,1,6,1990,12,SF,F,27.0,75.0
16896,1,6,1990,12,RM,M,19.0,11.0
16897,1,6,1990,21,SF,F,29.0,46.0
16898,1,6,1990,23,RM,M,18.0,11.0
16899,1,6,1990,17,DO,M,36.0,47.0
16900,1,6,1990,19,RM,M,17.0,10.0
16902,1,6,1990,7,RM,F,17.0,9.0
16903,1,6,1990,1,OL,M,22.0,34.0
16904,1,6,1990,18,RM,F,17.0,13.0
16905,1,6,1990,21,RM,M,18.0,11.0
16906,1,6,1990,12,DO,M,36.0,57.0
16907,1,6,1990,20,RM,M,17.0,10.0
16908,1,6,1990,19,RM,F,17.0,12.0
16909,1,6,1990,24,RM,M,17.0,11.0
16910,1,6,1990,20,RM,M,16.0,7.0
16911,1,6,1990,18,PE,M,22.0,20.0
16912,1,6,1990,22,DM,M,37.0,52.0
16913,1,6,1990,6,RM,M,17.0,8.0
16914,1,6,1990,17,DM,M,36.1882290562036,43.15786396413954
16915,1,6,1990,19,PF,F,16.0,6.0
16916,1,6,1990,17,NL,F,32.0,165.0
16917,1,6,1990,6,RM,M,16.0,9.0
16918,1,6,1990,18,RM,M,17.0,10.0
16919,1,6,1990,7,RM,M,18.0,11.0
16920,1,6,1990,1,DO,F,36.0,56.0
16922,1,6,1990,17,RM,M,16.0,11.0
16923,1,6,1990,1,DO,M,37.0,55.0
16924,1,6,1990,6,PF,M,16.0,7.0
16926,1,6,1990,17,PE,M,21.0,24.0
16927,1,6,1990,12,OT,M,21.0,28.0
16928,1,6,1990,17,DO,M,36.0,49.0
16929,1,7,1990,3,SH,M,31.0,61.0
16930,1,7,1990,4,DM,M,37.0,44.0
16931,1,7,1990,5,RF,M,18.0,13.0
16932,1,7,1990,11,DO,M,38.0,41.0
16933,1,7,1990,9,DO,M,35.0,52.0
16934,1,7,1990,9,DO,M,37.0,50.0
16935,1,7,1990,4,DM,M,37.0,49.0
16936,1,7,1990,9,DO,F,35.0,49.0
16937,1,7,1990,15,PE,F,20.0,19.0
16938,1,7,1990,13,RF,F,18.0,14.0
16939,1,7,1990,8,DM,M,38.0,48.0
16940,1,7,1990,14,DO,M,40.0,52.0
16941,1,7,1990,3,OT,M,21.0,22.0
16942,1,7,1990,8,DM,F,36.0,38.0
16943,1,7,1990,4,DM,M,37.0,34.0
16944,1,7,1990,10,RM,M,18.0,11.0
16945,1,7,1990,8,DM,F,35.0,49.0
16946,1,7,1990,4,DM,F,37.0,42.0
16947,1,7,1990,14,DM,M,37.0,50.0
16948,1,7,1990,4,DM,M,37.0,34.0
16949,1,7,1990,9,DO,M,36.0,42.0
16950,1,7,1990,3,RM,M,18.0,10.0
16951,1,7,1990,5,BA,F,13.0,9.0
16952,1,7,1990,4,DM,M,37.0,50.0
16953,1,7,1990,11,DO,F,35.0,38.0
16954,1,7,1990,11,DM,M,36.0,46.0
16955,1,7,1990,2,PE,F,21.0,22.0
16956,1,7,1990,4,DM,F,38.0,43.0
16957,1,7,1990,8,DM,M,37.0,47.0
16959,1,7,1990,13,PP,M,21.0,14.0
16960,1,7,1990,2,DO,M,38.0,61.0
16961,1,7,1990,2,OT,F,20.0,23.0
16962,1,7,1990,4,DM,M,38.0,39.0
16963,1,7,1990,11,DM,F,37.0,40.0
16964,1,7,1990,13,RM,M,17.0,11.0
16965,1,7,1990,2,DO,F,36.0,43.0
16966,1,7,1990,8,DO,F,36.0,45.0
16968,1,7,1990,4,DM,F,36.0,36.0
16969,1,7,1990,9,DM,F,37.0,40.0
16970,1,7,1990,8,DM,M,37.0,57.0
16971,1,7,1990,11,DM,M,38.0,50.0
16972,1,7,1990,9,DM,M,37.0,45.0
16973,1,7,1990,9,DM,F,36.0,35.0
16974,1,7,1990,15,RM,M,17.0,9.0
16975,1,7,1990,4,DM,F,38.0,44.0
16976,1,7,1990,9,DM,F,37.0,40.0
16977,1,7,1990,13,RM,F,17.0,11.0
16978,1,7,1990,4,DS,M,51.0,126.0
16979,1,7,1990,9,DM,M,37.0,45.0
16980,1,7,1990,10,RM,F,17.0,11.0
16984,1,29,1990,6,PF,M,16.0,7.0
16985,1,29,1990,20,RM,F,17.0,9.0
16986,1,29,1990,1,DM,F,37.0,37.0
16988,1,29,1990,19,PE,M,21.0,23.0
16989,1,29,1990,7,PE,M,21.0,21.0
16990,1,29,1990,12,SF,M,28.0,48.0
16991,1,29,1990,24,PE,M,22.0,24.0
16994,1,29,1990,1,DM,M,37.0,45.0
16995,1,29,1990,12,NL,F,31.0,197.0
16996,1,29,1990,20,RM,F,17.0,9.0
16997,1,29,1990,7,PE,F,21.0,23.0
16998,1,29,1990,21,SF,F,26.0,50.0
16999,1,29,1990,6,PF,M,17.0,7.0
17001,1,29,1990,7,RM,F,17.0,9.0
17002,1,29,1990,6,PF,F,16.0,9.0
17003,1,29,1990,24,RF,F,19.0,11.0
17004,1,29,1990,22,DM,M,37.0,52.0
17005,1,29,1990,21,RM,M,17.0,10.0
17008,1,29,1990,18,RM,M,17.0,10.0
17009,1,29,1990,23,RM,F,17.0,10.0
17010,1,29,1990,22,DM,F,38.0,43.0
17011,1,29,1990,12,RM,M,17.0,10.0
17013,1,29,1990,6,RM,F,17.0,9.0
17014,1,29,1990,18,RF,F,18.0,12.0
17016,1,29,1990,12,OT,M,22.0,22.0
17017,1,29,1990,21,SF,F,27.0,46.0
17021,1,29,1990,18,PE,F,22.0,19.0
17023,1,29,1990,19,PF,F,17.0,7.0
17024,1,29,1990,22,PH,F,28.0,33.0
17029,1,29,1990,17,RM,M,17.0,10.0
17030,1,29,1990,7,RM,F,17.0,9.0
17031,1,29,1990,22,OT,M,22.0,21.0
17032,1,29,1990,21,RM,M,17.0,8.0
17033,1,29,1990,17,DO,M,38.0,52.0
17034,1,29,1990,12,DO,M,37.0,55.0
17035,1,29,1990,7,RM,F,18.0,9.0
17036,1,29,1990,1,OL,F,22.0,24.0
17038,1,29,1990,19,RM,F,17.0,13.0
17039,1,29,1990,1,DM,M,38.0,46.0
17042,1,29,1990,18,RM,M,17.0,9.0
17043,1,29,1990,1,OL,M,22.0,35.0
17044,1,29,1990,7,PE,M,22.0,19.0
17045,1,29,1990,19,RM,F,19.0,11.0
17046,1,29,1990,6,PE,F,21.0,26.0
17047,1,29,1990,12,DO,F,37.0,50.0
17051,1,30,1990,13,RM,F,17.0,10.0
17052,1,30,1990,2,DO,F,35.0,30.0
17053,1,30,1990,3,PF,M,17.0,7.0
17054,1,30,1990,9,DO,M,36.0,51.0
17055,1,30,1990,8,DM,F,37.0,39.0
17056,1,30,1990,4,DM,F,36.0,46.0
17057,1,30,1990,9,DO,M,37.0,49.0
17058,1,30,1990,8,DM,M,37.0,48.0
17059,1,30,1990,3,RM,M,17.0,8.0
17060,1,30,1990,5,RM,F,17.0,9.0
17061,1,30,1990,11,DO,M,38.0,58.0
17062,1,30,1990,13,RM,M,17.0,10.0
17063,1,30,1990,11,DO,M,37.0,50.0
17064,1,30,1990,3,OT,F,21.0,22.0
17065,1,30,1990,14,DM,M,37.0,52.0
17066,1,30,1990,4,DM,M,36.0,48.0
17067,1,30,1990,10,RM,F,18.0,12.0
17068,1,30,1990,15,PE,F,22.0,23.0
17070,1,30,1990,2,DO,F,36.0,29.0
17071,1,30,1990,3,RM,F,17.0,10.0
17072,1,30,1990,4,DM,M,38.0,42.0
17073,1,30,1990,13,OT,F,22.0,21.0
17074,1,30,1990,4,DM,F,36.0,41.0
17075,1,30,1990,4,DM,M,37.0,38.0
17076,1,30,1990,2,DO,M,38.0,60.0
17077,1,30,1990,14,DM,F,36.0,48.0
17078,1,30,1990,9,DO,M,36.0,44.0
17079,1,30,1990,8,DM,F,35.0,35.0
17080,1,30,1990,14,RM,F,17.0,9.0
17081,1,30,1990,14,DO,M,40.0,54.0
17082,1,30,1990,11,DM,M,36.0,49.0
17083,1,30,1990,8,DM,F,37.0,47.0
17084,1,30,1990,4,DM,F,37.0,40.0
17085,1,30,1990,2,PE,F,22.0,20.0
17086,1,30,1990,9,DM,M,38.0,45.0
17087,1,30,1990,4,DM,F,37.0,38.0
17088,1,30,1990,15,RM,F,17.0,12.0
17089,1,30,1990,11,DO,F,36.0,41.0
17090,1,30,1990,10,RM,F,17.0,10.0
17091,1,30,1990,8,DM,M,37.0,50.0
17093,1,30,1990,11,DM,M,38.0,51.0
17094,1,30,1990,16,RM,M,17.0,9.0
17095,1,30,1990,14,DM,M,37.0,30.0
17096,1,30,1990,13,RM,M,17.0,10.0
17097,1,30,1990,3,RM,F,16.0,8.0
17098,1,30,1990,4,DM,M,38.0,40.0
17099,1,30,1990,9,DM,F,37.0,41.0
17100,1,30,1990,4,DM,F,38.0,41.0
17101,1,30,1990,9,DM,F,36.0,38.0
17103,1,30,1990,16,RM,F,17.0,9.0
17104,1,30,1990,5,RF,F,17.0,14.0
17105,1,30,1990,9,DM,M,37.0,47.0
17107,1,30,1990,4,DS,M,50.0,132.0
17108,1,30,1990,9,DM,F,37.0,46.0
17109,1,30,1990,4,DM,M,37.0,49.0
17110,1,30,1990,5,RM,M,18.0,10.0
17111,1,30,1990,10,RM,M,18.0,10.0
17112,1,30,1990,13,RF,F,18.0,13.0
17113,1,30,1990,11,DM,F,37.0,40.0
17114,1,30,1990,8,DM,F,37.0,36.0
17115,2,24,1990,1,DM,F,37.0,38.0
17116,2,24,1990,19,PF,F,15.0,7.0
17117,2,24,1990,21,RM,M,17.0,10.0
17118,2,24,1990,19,PE,M,21.0,21.0
17119,2,24,1990,7,RM,F,17.0,10.0
17120,2,24,1990,19,RM,F,16.0,9.0
17121,2,24,1990,1,DM,M,37.0,44.0
17123,2,24,1990,12,RM,F,16.0,10.0
17124,2,24,1990,18,PE,M,21.0,22.0
17125,2,24,1990,6,PF,M,15.0,7.0
17126,2,24,1990,12,DO,F,34.0,27.0
17127,2,24,1990,12,SF,F,26.0,81.0
17128,2,24,1990,12,DO,M,36.0,59.0
17129,2,24,1990,7,RM,M,17.0,11.0
17130,2,24,1990,6,PF,F,15.0,7.0
