record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
24921,2,8,1997,2,PB,M,22.0,32.0
24922,2,8,1997,21,PF,M,16.0,8.0
24923,2,8,1997,1,OT,M,19.0,22.0
24924,2,8,1997,20,OT,F,20.0,19.0
24925,2,8,1997,22,DM,F,37.0,43.0
24926,2,8,1997,22,DM,M,37.0,51.0
24927,2,8,1997,24,RM,M,17.0,11.0
24928,2,8,1997,12,DM,M,39.0,47.0
24929,2,8,1997,19,PF,M,17.0,8.0
24930,2,8,1997,18,RM,M,16.0,10.0
24931,2,8,1997,17,DM,M,35.0,53.0
24932,2,8,1997,1,DM,F,36.0,39.0
24933,2,8,1997,19,PB,F,27.0,30.0
24934,2,8,1997,1,DO,F,36.0,47.0
24935,2,8,1997,12,DM,F,38.0,49.0
24936,2,8,1997,21,RM,F,17.0,9.0
24937,2,8,1997,24,PM,M,21.0,24.0
24938,2,8,1997,1,DM,M,36.0,42.0
24939,2,8,1997,2,DM,M,34.0,44.0
24940,2,8,1997,19,PF,F,17.0,8.0
24941,2,8,1997,7,RM,M,17.0,9.0
24942,2,8,1997,1,DO,M,37.0,47.0
24943,2,8,1997,12,DM,M,38.0,44.0
24944,2,8,1997,7,OT,M,21.0,22.0
24945,2,8,1997,21,PF,M,15.0,7.0
24946,2,8,1997,1,DO,F,36.0,32.0
24947,2,8,1997,2,DM,M,36.0,50.0
24948,2,8,1997,19,PF,M,16.0,8.0
24949,2,8,1997,18,DO,M,35.0,27.0
24950,2,8,1997,23,PM,M,21.0,21.0
24951,2,8,1997,12,DM,M,37.0,40.0
24952,2,8,1997,23,RM,F,16.0,9.0
24953,2,8,1997,24,PE,F,19.0,20.0
24954,2,8,1997,1,DO,M,37.0,55.0
24955,2,8,1997,2,PM,M,20.0,23.0
24956,2,8,1997,12,DM,M,36.0,36.0
24957,2,8,1997,17,DM,M,38.0,48.0
24959,2,8,1997,24,PL,M,21.0,21.0
24960,2,8,1997,2,PM,F,20.0,30.0
24961,2,8,1997,12,DM,M,36.0,42.0
24962,2,8,1997,1,DO,M,34.0,45.0
24963,2,8,1997,18,RM,M,18.0,12.0
24964,2,8,1997,18,RM,F,17.0,11.0
24965,2,8,1997,17,DM,M,38.0,43.0
24966,2,8,1997,22,DM,M,37.0,41.0
24967,2,8,1997,12,PF,M,16.0,9.0
24968,2,8,1997,12,DM,F,35.0,42.0
24969,2,8,1997,12,RM,F,17.0,9.0
24970,2,8,1997,17,DM,F,34.0,38.0
24971,2,8,1997,22,PF,M,16.0,7.0
24972,2,8,1997,1,DO,M,37.0,51.0
24973,2,8,1997,22,DM,F,37.0,42.0
24974,2,8,1997,19,RM,M,18.0,11.0
24975,2,8,1997,18,PF,M,15.0,7.0
24976,2,8,1997,17,DM,M,36.0,50.0
24977,2,8,1997,1,DO,F,37.0,50.0
24978,2,8,1997,17,DM,F,36.0,42.0
24979,2,8,1997,22,DM,F,31.0,20.0
24980,2,8,1997,2,RM,F,17.0,11.0
24981,2,8,1997,2,OT,M,20.0,24.0
24982,2,8,1997,12,DM,M,37.0,49.0
24983,2,8,1997,2,DO,M,35.0,35.0
24984,2,8,1997,21,PF,F,15.0,9.0
24985,2,8,1997,21,PF,M,16.0,9.0
24986,2,8,1997,7,PM,F,20.0,26.0
24987,2,8,1997,24,PL,F,21.0,27.0
24988,2,8,1997,1,OT,M,20.0,29.0
24989,2,8,1997,17,DM,M,38.0,49.0
24990,2,8,1997,22,PB,M,28.0,42.0
24991,2,8,1997,23,PX,F,19.0,20.0
24992,2,8,1997,2,PE,M,20.0,22.0
24993,2,8,1997,12,DM,M,36.0,51.0
24994,2,8,1997,12,DM,F,36.0,52.0
24995,2,8,1997,2,PB,M,28.0,37.0
24996,2,8,1997,7,OT,M,22.0,28.0
24997,2,8,1997,7,PM,M,20.0,11.0
24998,2,8,1997,1,DO,M,35.0,56.0
24999,2,8,1997,2,PB,F,27.0,38.0
25000,2,8,1997,19,PM,F,21.0,21.0
25001,2,8,1997,19,RM,F,16.0,11.0
25002,2,8,1997,17,PM,F,20.0,22.0
25003,2,8,1997,17,DM,M,34.0,41.0
25004,2,8,1997,22,DM,F,37.0,40.0
25005,2,8,1997,1,DO,M,36.0,49.0
25006,2,8,1997,1,DM,F,36.0,37.0
25007,2,8,1997,2,PB,M,26.0,43.0
25008,2,8,1997,12,DM,M,38.0,45.0
25009,2,8,1997,20,PF,F,15.0,7.0
25010,2,8,1997,1,DO,F,35.0,47.0
25011,2,8,1997,2,RM,M,17.0,10.0
25012,2,8,1997,19,RM,M,17.0,11.0
25013,2,8,1997,17,DM,F,34.0,46.0
25014,2,8,1997,2,DM,M,37.0,49.0
25015,2,8,1997,12,DM,M,36.0,51.0
25016,2,8,1997,12,DM,M,37.0,40.0
25017,2,8,1997,21,RM,M,17.0,10.0
25018,2,8,1997,22,DM,F,36.0,35.0
25019,2,8,1997,23,RM,M,17.0,12.0
25020,2,8,1997,2,PB,M,27.0,39.0
25022,2,8,1997,19,RM,M,17.0,12.0
25023,2,8,1997,23,RM,M,16.0,11.0
25024,2,8,1997,24,RM,F,17.0,11.0
25025,2,9,1997,4,PF,M,15.0,10.0
25026,2,9,1997,6,PB,F,27.0,34.0
25027,2,9,1997,9,DM,M,37.0,45.0
25028,2,9,1997,14,DM,F,37.0,43.0
25029,2,9,1997,8,DO,M,35.0,50.0
25030,2,9,1997,14,DM,F,36.0,45.0
25031,2,9,1997,15,RM,M,16.0,11.0
25032,2,9,1997,3,PM,M,20.0,22.0
25033,2,9,1997,4,RM,F,16.0,10.0
25034,2,9,1997,9,OL,F,22.0,35.0
25035,2,9,1997,13,RM,M,17.0,9.0
25036,2,9,1997,3,DO,F,37.0,52.0
25037,2,9,1997,4,DM,M,36.0,51.0
