record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
21993,1,11,1995,18,PF,F,16.0,7.0
21994,1,11,1995,12,DO,M,36.0,47.0
21995,1,11,1995,2,DO,M,36.0,51.0
21996,1,11,1995,21,PF,F,14.0,7.0
21997,1,11,1995,24,RM,M,15.0,10.0
21998,1,11,1995,1,DM,M,38.0,46.0
21999,1,11,1995,19,PF,F,15.0,8.0
22000,1,11,1995,1,DM,F,37.0,45.0
22001,1,11,1995,2,DO,M,36.0,41.0
22002,1,11,1995,18,PF,F,16.0,8.0
22003,1,11,1995,2,DM,M,37.0,41.0
22004,1,11,1995,12,DM,F,37.0,37.0
22005,1,11,1995,1,DM,M,37.0,49.0
22006,1,11,1995,22,DM,F,37.0,39.0
22007,1,11,1995,22,DM,F,36.0,33.0
22008,1,11,1995,2,DO,M,38.0,52.0
22009,1,11,1995,1,DM,M,37.0,44.0
22010,1,11,1995,19,PF,M,16.0,9.0
22011,1,11,1995,12,DM,F,36.0,41.0
22015,1,12,1995,14,DM,M,38.0,47.0
22016,1,12,1995,11,DM,M,38.0,47.0
22017,1,12,1995,15,RM,F,16.0,9.0
22018,1,12,1995,4,DM,F,36.0,39.0
22019,1,12,1995,13,OL,M,21.0,24.0
22020,1,12,1995,17,DM,M,36.0,44.0
22021,1,12,1995,4,DM,M,37.0,43.0
22022,1,12,1995,17,DM,M,36.0,54.0
22023,1,12,1995,13,DM,F,34.0,34.0
22025,1,12,1995,5,OL,F,21.0,19.0
22026,1,12,1995,14,DM,M,37.0,51.0
22027,1,12,1995,13,DM,M,36.0,47.0
22028,1,12,1995,11,DM,M,39.0,48.0
22029,1,12,1995,11,DM,F,37.0,41.0
22033,1,13,1995,8,DO,M,36.0,51.0
22034,1,13,1995,8,DO,F,36.0,48.0
22035,1,13,1995,9,DM,M,35.0,44.0
22036,1,13,1995,9,DM,F,37.0,37.0
22037,1,13,1995,8,DM,F,37.0,42.0
22038,1,13,1995,8,DM,M,36.0,47.0
22039,1,13,1995,9,DM,M,37.0,43.0
22042,2,4,1995,2,DM,F,36.0,45.0
22043,2,4,1995,17,DM,M,37.0,48.0
22044,2,4,1995,2,DM,M,37.0,46.0
22046,2,4,1995,24,RM,F,15.0,10.0
22047,2,4,1995,1,DO,M,35.0,33.0
22048,2,4,1995,1,DM,F,36.0,40.0
22049,2,4,1995,2,DO,M,58.0,51.0
22050,2,4,1995,8,DO,F,37.0,61.0
22051,2,4,1995,12,DM,F,36.0,46.0
22052,2,4,1995,19,PF,F,15.0,9.0
22053,2,4,1995,18,PF,F,15.0,9.0
22055,2,4,1995,1,OL,F,20.0,25.0
22056,2,4,1995,22,DM,F,35.71269177126918,43.15786396413954
22057,2,4,1995,20,RM,F,13.0,11.0
22058,2,4,1995,18,RM,F,16.0,12.0
22060,2,4,1995,8,DO,M,35.698780487804875,48.87052341597797
22061,2,4,1995,22,DM,F,36.0,36.0
22062,2,4,1995,2,DO,M,37.0,52.0
22063,2,4,1995,1,DM,F,37.0,53.0
22065,2,4,1995,17,DM,M,36.1882290562036,43.15786396413954
22066,2,4,1995,8,DM,M,36.0,48.0
22067,2,4,1995,8,DM,M,38.0,48.0
22068,2,4,1995,20,PF,M,11.0,9.0
22069,2,4,1995,2,DO,M,37.0,62.0
22070,2,4,1995,1,DM,M,38.0,45.0
22071,2,4,1995,8,DM,M,36.0,49.0
22072,2,4,1995,1,DM,M,38.0,46.0
22073,2,4,1995,8,DM,F,37.0,45.0
22074,2,4,1995,8,DM,M,35.0,45.0
22076,2,4,1995,12,DM,F,36.0,43.0
22078,2,5,1995,4,DM,M,36.0,44.0
22079,2,5,1995,14,DM,M,38.0,48.0
22081,2,5,1995,14,DM,M,37.0,52.0
22082,2,5,1995,3,DM,F,35.0,41.0
22084,2,5,1995,4,DM,M,37.0,49.0
22085,2,5,1995,6,PF,F,16.0,9.0
22086,2,5,1995,11,DM,M,37.0,50.0
22087,2,5,1995,7,RM,M,17.0,8.0
22088,2,5,1995,15,RM,F,17.0,13.0
22089,2,5,1995,7,PE,M,22.0,20.0
22090,2,5,1995,9,DM,M,36.0,43.0
22091,2,5,1995,13,DM,M,37.0,54.0
22092,2,5,1995,6,RM,M,17.0,10.0
22093,2,5,1995,9,DM,M,36.0,47.0
22094,2,5,1995,4,DM,M,36.0,47.0
22096,2,5,1995,14,DM,F,37.0,45.0
22097,2,5,1995,5,OL,F,21.0,20.0
22098,2,5,1995,9,DM,M,37.0,45.0
22100,2,5,1995,9,DM,F,38.0,39.0
22101,2,5,1995,9,DM,F,37.0,41.0
22102,2,5,1995,4,DM,F,35.0,43.0
22105,3,4,1995,2,DM,F,37.0,49.0
22106,3,4,1995,24,RM,M,16.491512345679013,12.0
22107,3,4,1995,1,DO,M,36.0,39.0
22108,3,4,1995,2,OL,M,21.0,24.0
22109,3,4,1995,2,DM,M,37.0,46.0
22110,3,4,1995,18,RM,F,17.0,18.0
22112,3,4,1995,1,DM,F,37.0,43.0
22113,3,4,1995,18,PF,F,17.0,9.0
22114,3,4,1995,17,DM,F,38.0,47.0
22115,3,4,1995,12,DM,F,37.0,40.0
22116,3,4,1995,17,DM,M,37.0,57.0
22117,3,4,1995,12,DM,F,37.0,45.0
22118,3,4,1995,17,DM,M,37.0,47.0
22119,3,4,1995,12,DM,F,35.0,23.0
22120,3,4,1995,2,DO,M,37.0,54.0
22121,3,4,1995,1,PF,M,16.0,7.0
22122,3,4,1995,1,DM,F,34.0,22.0
22123,3,4,1995,12,DM,M,34.0,24.0
22124,3,4,1995,7,RM,M,17.0,10.0
22125,3,4,1995,18,PF,F,16.0,10.0
22126,3,4,1995,1,DM,M,37.0,48.0
22127,3,4,1995,21,PF,F,16.0,8.0
22133,3,5,1995,8,DO,F,36.0,27.0
22134,3,5,1995,9,DM,F,37.0,46.0
22135,3,5,1995,4,DM,M,37.0,50.0
22136,3,5,1995,8,DO,M,36.0,26.0
22137,3,5,1995,9,DO,M,34.0,50.0
22138,3,5,1995,6,PF,F,16.0,9.0
22139,3,5,1995,10,RM,F,17.0,16.0
22140,3,5,1995,3,DM,F,37.0,42.0
22141,3,5,1995,11,DM,F,35.0,36.0
22142,3,5,1995,4,PF,F,14.0,5.0
22143,3,5,1995,4,DM,F,38.0,45.0
22144,3,5,1995,11,DM,M,36.1882290562036,43.15786396413954
22145,3,5,1995,14,DM,M,37.0,51.0
22146,3,5,1995,4,DM,M,36.0,42.0
22147,3,5,1995,13,PM,M,36.0,49.0
22149,3,5,1995,11,RM,F,18.0,14.0
22150,3,5,1995,14,DM,F,36.0,35.0
22151,3,5,1995,8,DO,F,36.0,53.0
22152,3,5,1995,11,DM,M,38.0,47.0
22153,3,5,1995,15,RM,F,16.0,16.0
22154,3,5,1995,13,OL,F,22.0,24.0
22155,3,5,1995,8,DM,M,36.0,49.0
22156,3,5,1995,13,DM,F,37.0,53.0
22157,3,5,1995,6,PP,M,23.0,16.0
22158,3,5,1995,16,RM,F,17.0,13.0
22159,3,5,1995,8,DM,F,35.0,39.0
22160,3,5,1995,4,DM,F,37.0,40.0
22161,3,5,1995,11,DM,F,35.71269177126918,43.15786396413954
22162,3,5,1995,8,DM,F,37.0,46.0
22163,3,5,1995,8,DM,M,37.0,45.0
22164,4,1,1995,1,DM,M,37.0,48.0
22165,4,1,1995,20,PP,M,21.838642659279778,17.173941798941797
22166,4,1,1995,20,RM,F,16.391879964695498,16.0
22167,4,1,1995,1,DM,M,37.0,45.0
22168,4,1,1995,2,DM,M,36.0,48.0
22169,4,1,1995,2,DO,F,37.0,46.0
22170,4,1,1995,18,PF,F,38.0,9.0
22171,4,1,1995,17,DM,M,38.0,53.0
22172,4,1,1995,1,DM,F,37.0,50.0
22173,4,1,1995,12,DM,M,36.0,32.0
22174,4,1,1995,18,PF,F,16.0,9.0
22175,4,1,1995,19,PF,F,16.0,10.0
22176,4,1,1995,20,PF,M,16.0,9.0
22177,4,1,1995,12,RM,M,17.0,9.0
22178,4,1,1995,17,DM,F,16.0,10.0
22179,4,1,1995,12,DM,F,37.0,43.0
22180,4,1,1995,1,DO,M,36.0,48.0
22181,4,1,1995,7,RM,F,17.0,21.0
22182,4,1,1995,12,DM,F,37.0,43.0
22183,4,1,1995,17,PF,F,15.0,7.0
22184,4,1,1995,17,DM,M,37.0,55.0
22185,4,1,1995,17,DM,M,37.0,49.0
22186,4,1,1995,20,PF,F,16.0,8.0
22187,4,1,1995,17,DM,M,38.0,56.0
22188,4,1,1995,17,PF,M,17.0,9.0
22189,4,1,1995,17,DM,F,37.0,45.0
22194,4,2,1995,3,PP,M,22.0,21.0
22195,4,2,1995,9,DO,F,37.0,38.0
22196,4,2,1995,6,PF,F,13.0,7.92312661498708
22197,4,2,1995,6,RM,M,17.0,13.0
22198,4,2,1995,9,DM,F,37.0,42.0
22199,4,2,1995,15,RM,M,16.0,9.0
22200,4,2,1995,9,DO,M,38.0,55.0
22201,4,2,1995,4,DM,M,37.0,44.0
22202,4,2,1995,11,DM,F,36.0,49.0
22203,4,2,1995,14,DM,F,36.0,51.0
22204,4,2,1995,11,DM,M,38.0,55.0
22205,4,2,1995,14,DM,M,39.0,49.0
22206,4,2,1995,4,DM,M,37.0,31.0
22207,4,2,1995,3,DM,M,36.0,46.0
22208,4,2,1995,9,DM,M,36.0,46.0
22209,4,2,1995,4,DM,M,37.0,30.0
22210,4,2,1995,8,DO,F,36.0,53.0
22211,4,2,1995,9,DM,F,36.0,44.0
22212,4,2,1995,9,DM,M,35.0,46.0
22213,4,2,1995,14,DM,F,37.0,48.0
