record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
12170,1,31,1987,16,RM,F,15.0,11.0
12171,1,31,1987,24,DM,M,35.0,45.0
12173,1,31,1987,20,OL,M,19.0,38.0
12174,1,31,1987,14,DM,M,35.0,49.0
12175,1,31,1987,18,PE,F,20.0,25.0
12176,1,31,1987,24,RM,M,16.0,11.0
12177,1,31,1987,14,DM,F,34.0,41.0
12178,1,31,1987,16,RM,F,15.0,7.0
12179,1,31,1987,14,OL,M,20.0,32.0
12180,1,31,1987,24,DM,F,34.0,38.0
12181,1,31,1987,6,DM,M,36.0,43.0
12182,1,31,1987,12,OT,M,19.0,24.0
12183,1,31,1987,18,RM,M,17.0,10.0
12184,1,31,1987,12,OL,F,19.0,25.0
12185,1,31,1987,6,DM,F,35.0,39.0
12186,1,31,1987,12,NL,F,33.0,164.0
12187,1,31,1987,18,DM,M,35.0,48.0
12188,1,31,1987,24,DM,M,35.0,43.0
12189,1,31,1987,18,PE,M,19.0,27.0
12190,1,31,1987,21,RM,F,17.0,14.0
12191,1,31,1987,12,RM,M,16.0,12.0
12192,1,31,1987,20,RM,F,15.0,9.0
12193,1,31,1987,24,RM,F,15.0,11.0
12194,1,31,1987,17,RM,F,16.0,15.0
12195,1,31,1987,17,RM,M,16.0,9.0
12196,1,31,1987,24,DM,M,34.0,26.0
12197,1,31,1987,22,RM,F,15.0,8.0
12198,1,31,1987,21,PM,M,19.0,26.0
12199,1,31,1987,20,DO,F,33.0,47.0
12200,1,31,1987,14,NL,F,29.0,80.0
12201,1,31,1987,6,DO,F,33.0,36.0
12202,1,31,1987,12,DM,F,35.0,44.0
12203,1,31,1987,19,PM,F,19.0,25.0
12204,1,31,1987,12,DM,M,35.0,39.0
12205,1,31,1987,20,DO,M,32.0,52.0
12206,1,31,1987,6,DO,F,35.0,45.0
12207,1,31,1987,22,DM,F,37.0,35.0
12208,1,31,1987,20,DM,M,34.0,39.0
12209,1,31,1987,14,OL,M,19.0,39.0
12210,1,31,1987,19,RM,F,16.0,6.0
12212,1,31,1987,14,NL,F,31.0,184.0
12213,1,31,1987,14,NL,F,29.0,75.0
12214,1,31,1987,24,DM,F,35.0,39.0
12215,1,31,1987,6,OL,M,22.0,38.0
12216,1,31,1987,17,RM,M,16.0,11.0
12217,1,31,1987,14,DM,M,37.0,51.0
12218,1,31,1987,19,RM,M,15.0,12.0
12219,1,31,1987,16,DO,F,33.0,43.0
12220,1,31,1987,19,PM,M,18.0,18.0
12221,1,31,1987,16,DO,M,33.0,56.0
12222,1,31,1987,20,DM,M,35.0,49.0
12223,1,31,1987,12,DM,M,35.0,57.0
12224,1,31,1987,17,DO,F,33.0,58.0
12225,1,31,1987,23,PM,M,22.0,28.0
12226,1,31,1987,14,RM,M,15.0,12.0
12227,1,31,1987,17,NL,M,32.0,202.0
12228,1,31,1987,6,DO,M,35.698780487804875,48.87052341597797
12229,1,31,1987,24,DM,M,36.0,43.0
12230,1,31,1987,22,DM,F,35.0,40.0
12231,1,31,1987,19,RM,F,16.0,12.0
12232,1,31,1987,23,RM,M,14.0,10.0
12233,1,31,1987,20,RM,F,16.0,13.0
12234,2,1,1987,2,DM,M,32.0,45.0
12235,2,1,1987,4,DM,M,34.0,51.0
12236,2,1,1987,5,OL,M,19.0,39.0
12237,2,1,1987,9,OT,M,20.0,26.0
