record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
7136,1,12,1983,12,DO,M,35.0,48.0
7139,1,12,1983,18,DM,M,35.0,39.0
7141,1,12,1983,22,DM,F,36.0,36.0
7142,1,12,1983,21,PM,F,21.0,19.0
7144,1,12,1983,13,DM,M,36.0,42.0
7145,1,12,1983,12,NL,M,32.0,239.0
7147,1,12,1983,24,DM,M,36.0,42.0
7148,1,12,1983,12,DM,F,35.0,38.0
7149,1,12,1983,11,NL,F,32.0,208.0
7152,1,12,1983,11,DM,F,37.0,31.0
7153,1,12,1983,20,DM,F,37.0,39.0
7154,1,12,1983,13,PF,F,15.0,5.0
7155,1,12,1983,11,DS,F,50.0,121.0
7156,1,12,1983,21,PM,F,21.0,23.0
7157,1,12,1983,19,RM,F,16.0,8.0
7158,1,12,1983,12,DS,M,51.0,132.0
7159,1,12,1983,20,DO,M,38.0,51.0
7160,1,12,1983,17,RM,F,17.0,9.0
7161,1,12,1983,11,DO,F,33.0,39.0
7162,1,12,1983,18,OL,M,22.0,41.0
7163,1,12,1983,12,OL,F,20.0,28.0
7164,1,12,1983,22,DS,M,50.0,137.0
7165,1,12,1983,18,OL,F,21.0,27.0
7166,1,12,1983,24,RM,F,17.0,9.0
7167,1,12,1983,12,OL,M,21.0,36.0
7168,1,12,1983,14,DS,M,48.0,117.0
7169,1,12,1983,17,DM,F,36.0,31.0
7170,1,12,1983,12,RM,M,16.0,10.0
7172,1,12,1983,14,DM,F,34.0,41.0
7173,1,12,1983,18,DM,F,34.0,37.0
7174,1,12,1983,12,DM,F,37.0,36.0
7175,1,12,1983,11,OL,M,21.0,36.0
7177,1,12,1983,17,DM,F,35.0,39.0
7178,1,12,1983,18,OT,M,18.0,29.0
7179,1,12,1983,11,DM,M,37.0,38.0
7181,1,12,1983,12,RM,F,16.0,8.0
7182,1,12,1983,15,OL,M,21.0,34.0
7184,1,12,1983,24,DM,M,37.0,42.0
7185,1,12,1983,18,DM,F,36.0,37.0
7186,1,12,1983,11,DM,M,36.0,43.0
7189,1,12,1983,11,PM,M,21.0,24.0
7190,1,12,1983,17,DS,M,50.0,130.0
7191,1,12,1983,24,PM,M,19.0,19.0
7192,1,12,1983,12,DM,M,35.0,44.0
7193,1,12,1983,20,RM,F,16.0,8.0
7194,1,12,1983,13,DS,M,49.0,125.0
7195,1,12,1983,14,DM,M,35.0,40.0
7196,1,12,1983,11,RM,M,17.0,8.0
7197,1,12,1983,24,OT,M,21.0,25.0
7198,1,12,1983,12,DM,M,37.0,39.0
7199,1,12,1983,14,RM,F,17.0,8.0
7200,1,12,1983,17,NL,F,29.0,145.0
7201,1,12,1983,11,PF,F,15.0,6.0
7202,1,12,1983,17,DO,F,37.0,48.0
7203,1,12,1983,19,RM,F,16.0,7.0
7204,1,12,1983,19,RM,M,17.0,8.0
7205,1,12,1983,20,DM,F,37.0,38.0
7206,1,12,1983,14,DM,F,37.0,41.0
7208,1,12,1983,19,PF,M,15.0,5.0
7209,1,12,1983,24,DM,F,37.0,36.0
7210,1,12,1983,22,PF,M,16.0,7.0
7211,1,12,1983,24,DM,F,36.0,38.0
7212,1,12,1983,14,OL,M,21.0,40.0
7213,1,12,1983,19,RM,F,15.0,12.0
7214,1,12,1983,24,RM,F,17.0,8.0
7215,1,12,1983,15,PM,M,21.0,21.0
7216,1,12,1983,12,DM,F,33.0,38.0
7217,1,12,1983,22,DS,M,49.0,132.0
7218,1,12,1983,12,DS,F,49.0,110.0
7219,1,12,1983,13,DM,F,37.0,39.0
7220,1,12,1983,14,DM,F,37.0,38.0
7221,1,12,1983,18,RM,M,17.0,9.0
7222,1,12,1983,17,RM,M,17.0,9.0
7223,1,12,1983,11,DM,M,36.0,46.0
7224,1,12,1983,22,DM,F,37.0,36.0
7225,1,12,1983,12,DM,M,38.0,42.0
7226,1,12,1983,13,DM,M,36.0,47.0
7227,1,12,1983,18,RM,F,16.0,8.0
7228,1,12,1983,11,DS,F,51.0,118.0
7229,1,12,1983,14,RM,M,18.0,11.0
