record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
1,7,16,1977,2,NL,M,32.0,159.24565972222223
2,7,16,1977,3,NL,M,33.0,159.24565972222223
3,7,16,1977,2,DM,F,37.0,43.15786396413954
4,7,16,1977,7,DM,M,36.0,43.15786396413954
5,7,16,1977,3,DM,M,35.0,43.15786396413954
6,7,16,1977,1,PF,M,14.0,7.92312661498708
7,7,16,1977,2,PE,F,20.272058823529413,21.58650793650793
8,7,16,1977,1,DM,M,37.0,43.15786396413954
9,7,16,1977,1,DM,F,34.0,43.15786396413954
10,7,16,1977,6,PF,F,20.0,7.92312661498708
11,7,16,1977,5,DS,F,53.0,120.13054607508532
12,7,16,1977,7,DM,M,38.0,43.15786396413954
13,7,16,1977,3,DM,M,35.0,43.15786396413954
15,7,16,1977,6,DM,F,36.0,43.15786396413954
16,7,16,1977,4,DM,F,36.0,43.15786396413954
17,7,16,1977,3,DS,F,48.0,120.13054607508532
18,7,16,1977,2,PP,M,22.0,17.173941798941797
20,7,17,1977,11,DS,F,48.0,120.13054607508532
21,7,17,1977,14,DM,F,34.0,43.15786396413954
22,7,17,1977,15,NL,F,31.0,159.24565972222223
23,7,17,1977,13,DM,M,36.0,43.15786396413954
24,7,17,1977,13,SH,M,21.0,73.14893617021276
25,7,17,1977,9,DM,M,35.0,43.15786396413954
26,7,17,1977,15,DM,M,31.0,43.15786396413954
27,7,17,1977,15,DM,M,36.0,43.15786396413954
28,7,17,1977,11,DM,M,38.0,43.15786396413954
29,7,17,1977,11,PP,M,21.838642659279778,17.173941798941797
30,7,17,1977,10,DS,F,52.0,120.13054607508532
31,7,17,1977,15,DM,F,37.0,43.15786396413954
32,7,17,1977,10,DM,F,35.0,43.15786396413954
33,7,17,1977,11,DM,F,36.0,43.15786396413954
35,7,17,1977,13,DM,F,38.0,43.15786396413954
36,7,17,1977,16,OT,F,22.0,24.230555555555554
37,7,17,1977,11,DM,F,35.0,43.15786396413954
38,7,17,1977,17,NL,M,33.0,159.24565972222223
39,7,17,1977,11,DM,F,36.0,43.15786396413954
40,7,18,1977,20,DM,M,36.0,43.15786396413954
41,7,18,1977,23,DM,F,34.0,43.15786396413954
42,7,18,1977,18,DS,F,46.0,120.13054607508532
43,7,18,1977,21,DM,M,36.0,43.15786396413954
44,7,18,1977,18,DM,F,35.0,43.15786396413954
45,7,18,1977,22,DM,M,36.0,43.15786396413954
46,7,18,1977,19,DM,M,35.0,43.15786396413954
47,7,18,1977,18,DM,M,32.0,43.15786396413954
48,7,18,1977,20,DM,F,36.0,43.15786396413954
49,7,18,1977,12,PP,F,17.0,17.173941798941797
50,7,18,1977,18,DM,F,32.0,43.15786396413954
51,7,18,1977,21,DM,F,36.0,43.15786396413954
52,7,18,1977,12,DM,F,26.0,43.15786396413954
53,7,18,1977,22,DM,M,36.0,43.15786396413954
54,7,18,1977,18,DM,M,37.0,43.15786396413954
55,7,18,1977,23,DM,M,36.0,43.15786396413954
56,7,18,1977,20,DM,M,34.0,43.15786396413954
58,7,18,1977,12,DS,M,45.0,120.13054607508532
59,7,18,1977,19,DM,M,33.0,43.15786396413954
60,7,18,1977,19,PE,M,20.0,21.58650793650793
61,7,18,1977,23,DM,M,35.0,43.15786396413954
62,7,18,1977,19,DM,M,35.0,43.15786396413954
63,8,19,1977,3,DM,M,35.0,40.0
64,8,19,1977,7,DM,M,37.0,48.0
65,8,19,1977,4,DM,F,34.0,29.0
66,8,19,1977,4,DM,F,35.0,46.0
67,8,19,1977,7,DM,M,35.0,36.0
68,8,19,1977,8,DO,F,32.0,52.0
69,8,19,1977,2,PF,M,15.0,8.0
70,8,19,1977,3,OX,F,21.0,22.0
71,8,19,1977,7,DM,F,36.0,35.0
72,8,19,1977,2,NL,M,31.0,159.24565972222223
73,8,19,1977,3,DS,F,44.0,120.13054607508532
74,8,19,1977,8,PF,M,12.0,7.0
75,8,19,1977,8,DM,F,32.0,22.0
76,8,19,1977,9,DS,F,47.0,120.13054607508532
78,8,19,1977,1,PF,M,16.0,9.0
79,8,19,1977,7,DM,F,34.0,42.0
80,8,19,1977,1,DS,M,48.0,120.13054607508532
81,8,19,1977,4,PF,F,14.0,8.0
82,8,19,1977,4,DM,F,35.0,41.0
83,8,20,1977,6,DM,F,37.0,37.0
84,8,20,1977,19,DM,F,35.0,43.0
85,8,20,1977,23,DM,F,35.0,41.0
86,8,20,1977,18,DM,F,33.0,40.0
87,8,20,1977,5,PF,F,11.0,9.0
88,8,20,1977,18,DM,F,35.0,45.0
89,8,20,1977,12,PP,F,20.0,15.0
90,8,20,1977,18,DM,M,35.0,29.0
91,8,20,1977,11,DS,F,50.0,120.13054607508532
92,8,20,1977,6,DM,M,35.0,39.0
94,8,20,1977,18,DM,F,36.0,43.0
95,8,20,1977,23,DM,M,38.0,46.0
96,8,20,1977,12,DM,M,36.0,41.0
97,8,20,1977,18,DM,M,36.0,41.0
98,8,20,1977,5,DM,M,38.0,40.0
99,8,20,1977,11,DM,M,37.0,45.0
100,8,20,1977,5,DS,F,54.0,120.13054607508532
101,8,20,1977,5,DM,F,35.0,46.0
102,8,20,1977,23,DM,F,35.0,40.0
103,8,20,1977,18,DM,F,35.0,30.0
104,8,20,1977,11,DS,M,43.0,120.13054607508532
105,8,20,1977,19,DM,M,35.0,39.0
108,8,20,1977,11,PP,M,21.0,17.173941798941797
109,8,20,1977,6,DM,M,35.0,34.0
111,8,20,1977,11,DM,F,37.0,42.0
112,8,20,1977,23,DM,M,37.0,42.0
