record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
11228,3,8,1986,12,DS,M,45.0,119.0
11229,3,8,1986,23,DO,F,35.0,56.0
11230,3,8,1986,21,RM,F,15.0,11.0
11231,3,8,1986,16,RM,M,16.0,9.0
11232,3,8,1986,12,NL,F,31.0,170.0
11233,3,8,1986,6,DM,F,37.0,52.0
11234,3,8,1986,24,DM,M,38.0,48.0
11235,3,8,1986,21,RM,F,16.391879964695498,10.0
11236,3,8,1986,6,DM,M,37.0,46.0
11237,3,8,1986,16,RM,F,15.0,10.0
11238,3,8,1986,17,DM,F,35.0,38.0
11239,3,8,1986,12,OT,M,21.0,26.0
11240,3,8,1986,6,DS,M,51.0,130.0
11241,3,8,1986,24,DO,F,36.0,52.0
11242,3,8,1986,20,DM,F,36.0,48.0
11244,3,8,1986,14,OL,M,21.0,37.0
11245,3,8,1986,6,OL,F,19.0,31.0
11246,3,8,1986,21,PE,F,20.0,25.0
11247,3,8,1986,14,DM,F,38.0,39.0
11248,3,8,1986,20,DM,M,37.0,47.0
11249,3,8,1986,12,DO,M,35.698780487804875,48.87052341597797
11250,3,8,1986,17,OL,M,21.0,34.0
11251,3,8,1986,12,DM,M,37.0,46.0
11252,3,8,1986,24,DM,F,37.0,41.0
11253,3,8,1986,22,DM,F,38.0,43.0
11254,3,8,1986,17,DO,M,35.0,53.0
11255,3,8,1986,12,DO,M,35.698780487804875,49.0
11256,3,8,1986,22,DM,M,38.0,45.0
11258,3,8,1986,22,DM,M,38.0,49.0
11259,3,8,1986,18,DM,F,37.0,39.0
11260,3,8,1986,12,OT,F,21.0,23.0
11261,3,8,1986,12,DO,F,37.0,51.0
11262,3,8,1986,14,OL,F,20.0,27.0
11263,3,8,1986,6,DO,M,38.0,54.0
11264,3,8,1986,12,DM,M,37.0,51.0
11265,3,8,1986,14,NL,F,33.0,188.0
11267,3,8,1986,14,OT,M,20.0,23.0
11268,3,8,1986,12,PE,M,19.0,19.0
11269,3,8,1986,12,DM,M,39.0,52.0
11270,3,8,1986,12,DM,F,38.0,37.0
11271,3,8,1986,24,DM,M,37.0,45.0
11272,3,8,1986,23,RM,M,15.0,9.0
11273,3,8,1986,22,DM,M,38.0,53.0
11274,3,8,1986,12,DM,F,37.0,48.0
11275,3,8,1986,14,DM,F,38.0,37.0
11276,3,8,1986,23,DO,M,37.0,59.0
11277,3,8,1986,14,DM,M,38.0,49.0
11278,3,8,1986,6,DO,M,37.0,55.0
11279,3,8,1986,6,PE,M,19.0,20.0
11280,3,8,1986,21,PH,M,27.0,39.0
11282,3,8,1986,22,DS,M,51.0,12.0
11283,3,8,1986,19,RM,F,16.0,10.0
11284,3,9,1986,2,DM,M,38.0,44.0
11287,3,9,1986,11,DS,M,50.0,126.0
11288,3,9,1986,9,DM,M,37.0,42.0
11289,3,9,1986,4,DO,M,35.0,52.0
11290,3,9,1986,8,DS,M,51.0,120.13054607508532
11291,3,9,1986,2,DM,F,37.0,40.0
11292,3,9,1986,9,DM,M,36.0,45.0
11293,3,9,1986,11,PP,M,22.0,15.0
11294,3,9,1986,9,DS,F,50.0,131.0
11295,3,9,1986,8,DO,M,36.0,54.0
11296,3,9,1986,9,DM,M,38.0,48.0
11297,3,9,1986,13,DM,M,38.0,47.0
11298,3,9,1986,4,DM,M,39.0,46.0
11299,3,9,1986,3,RM,F,16.0,7.0
11300,3,9,1986,4,DS,F,49.0,116.0
11302,3,9,1986,3,NL,F,30.0,173.0
11303,3,9,1986,1,DS,M,53.0,156.0
11304,3,9,1986,2,DM,M,36.0,48.0
11305,3,9,1986,2,DM,F,36.0,49.0
11306,3,9,1986,5,DM,F,36.0,44.0
11307,3,9,1986,11,DM,M,37.0,48.0
11308,3,9,1986,2,DO,F,37.0,68.0
11309,3,9,1986,3,RM,F,17.0,11.0
11310,3,9,1986,10,RM,M,16.0,9.0
11311,3,9,1986,4,OL,M,19.0,38.0
11313,3,9,1986,4,DS,M,47.0,130.0
11314,3,9,1986,11,RM,M,18.0,10.0
11315,3,9,1986,2,PE,M,19.0,19.0
11316,3,9,1986,2,DM,F,36.0,38.0
11317,3,9,1986,5,DO,F,38.0,56.0
11318,3,9,1986,11,PE,M,20.0,19.0
11319,3,9,1986,13,DM,M,37.0,46.0
11320,3,9,1986,4,DS,F,51.0,124.0
11321,3,9,1986,5,DM,F,36.0,41.0
11322,3,9,1986,8,DS,F,50.0,131.0
11323,3,9,1986,11,DM,F,37.0,42.0
11324,3,9,1986,8,DS,M,52.0,147.0
11325,3,9,1986,10,RM,F,16.0,10.0
11326,3,9,1986,9,DM,F,38.0,43.0
11327,3,9,1986,2,DM,M,37.0,50.0
11328,3,9,1986,1,DM,M,38.0,51.0
11329,3,9,1986,2,NL,M,34.0,240.0
11330,3,9,1986,1,DM,M,36.0,45.0
11331,3,9,1986,10,RM,M,17.0,10.0
11332,3,9,1986,1,DS,F,51.0,134.0
11334,3,9,1986,4,DM,M,37.0,43.0
11335,3,9,1986,9,DM,M,36.0,47.0
11336,3,9,1986,7,PE,F,20.0,24.0
11337,3,9,1986,3,PE,F,20.0,22.0
11338,3,9,1986,11,DM,F,35.0,40.0
11339,3,9,1986,7,RM,F,17.0,12.0
11341,4,12,1986,12,DO,M,34.0,49.0
11343,4,12,1986,14,DM,M,36.1882290562036,52.0
11344,4,12,1986,17,DM,F,36.0,43.0
11345,4,12,1986,12,DO,F,36.0,55.0
11346,4,12,1986,24,PM,M,19.0,18.0
11347,4,12,1986,14,DM,F,37.0,39.0
11348,4,12,1986,12,DS,M,48.0,120.0
11349,4,12,1986,22,DM,M,36.0,45.0
11350,4,12,1986,14,DM,F,35.0,48.0
11351,4,12,1986,23,RM,M,15.0,10.0
11352,4,12,1986,16,RM,M,16.0,10.0
11353,4,12,1986,24,DM,F,35.0,40.0
11354,4,12,1986,17,DO,F,36.0,57.0
11355,4,12,1986,12,DM,M,38.0,52.0
11356,4,12,1986,14,NL,F,33.0,180.0
11357,4,12,1986,14,DM,M,36.0,52.0
11358,4,12,1986,22,PE,M,19.0,21.0
11360,4,12,1986,22,DM,M,35.0,30.0
11361,4,12,1986,20,DM,M,38.0,42.0
11362,4,12,1986,14,OL,M,21.0,38.0
11363,4,12,1986,22,DM,M,35.0,47.0
