record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
8809,2,4,1984,16,RM,F,14.0,7.0
8810,2,4,1984,12,DS,F,53.0,122.0
8811,2,4,1984,22,OT,M,21.0,25.0
8812,2,4,1984,24,DO,F,35.0,44.0
8813,2,4,1984,16,RM,M,16.0,7.0
8814,2,4,1984,12,DM,F,35.0,37.0
8815,2,4,1984,22,DM,F,37.0,36.0
8817,2,4,1984,17,DM,F,36.0,38.0
8818,2,4,1984,13,DM,F,37.0,37.0
8819,2,4,1984,12,RM,M,17.0,10.0
8820,2,4,1984,23,RM,F,17.0,8.0
8821,2,4,1984,19,RM,F,17.0,7.0
8822,2,4,1984,12,OT,F,20.0,21.0
8823,2,4,1984,14,DM,M,37.0,46.0
8824,2,4,1984,12,OT,M,21.0,20.0
8825,2,4,1984,20,DM,F,37.0,41.0
8826,2,4,1984,14,DM,F,36.0,42.0
8827,2,4,1984,18,DS,F,52.0,113.0
8828,2,4,1984,21,PM,F,21.0,27.0
8829,2,4,1984,19,RM,M,17.0,9.0
8830,2,4,1984,22,DS,F,49.0,107.0
8831,2,4,1984,14,OL,F,21.0,28.0
8832,2,4,1984,18,DM,F,36.0,41.0
8833,2,4,1984,20,DS,F,51.0,116.0
8834,2,4,1984,13,DS,M,52.0,144.0
8835,2,4,1984,18,DM,M,37.0,42.0
8836,2,4,1984,22,DS,M,49.0,124.0
8837,2,4,1984,13,DS,M,53.0,141.0
8838,2,4,1984,24,DM,F,37.0,37.0
8839,2,4,1984,18,DM,F,38.0,39.0
8840,2,4,1984,20,DS,M,50.0,140.0
8841,2,4,1984,12,DM,F,37.0,37.0
8842,2,4,1984,20,DS,F,49.58317399617591,119.0
8843,2,4,1984,21,RM,M,16.0,10.0
8844,2,4,1984,12,DO,M,36.0,49.0
8846,2,4,1984,16,RM,M,17.0,10.0
8847,2,4,1984,14,DM,F,37.0,40.0
8848,2,4,1984,17,RM,F,16.0,7.0
8849,2,4,1984,23,RM,M,17.0,8.0
8850,2,4,1984,14,DO,F,36.0,48.0
8851,2,4,1984,22,DM,M,37.0,49.0
8852,2,4,1984,12,DS,M,51.0,132.0
8853,2,5,1984,3,RM,M,17.0,10.0
8854,2,5,1984,6,DM,M,37.0,40.0
8855,2,5,1984,9,DO,F,37.0,49.0
8856,2,5,1984,1,DM,M,36.0,43.0
8857,2,5,1984,3,NL,F,34.0,164.0
8858,2,5,1984,5,DM,M,38.0,53.0
8859,2,5,1984,11,DS,M,51.0,122.0
8860,2,5,1984,1,OL,F,21.0,30.0
8861,2,5,1984,4,DM,F,36.0,34.0
8862,2,5,1984,5,DS,M,50.0,124.0
8863,2,5,1984,15,RM,F,17.0,7.0
8864,2,5,1984,7,RM,M,17.0,8.0
8865,2,5,1984,1,OL,M,22.0,33.0
8866,2,5,1984,4,DM,M,36.0,45.0
8867,2,5,1984,8,DS,F,52.0,116.0
8868,2,5,1984,4,DM,M,37.0,43.0
8869,2,5,1984,15,NL,M,33.0,259.0
8870,2,5,1984,3,NL,M,36.0,241.0
8871,2,5,1984,6,DM,M,38.0,48.0
8872,2,5,1984,1,DO,F,37.0,40.0
8873,2,5,1984,6,DM,F,37.0,46.0
8874,2,5,1984,11,DS,F,51.0,96.0
8875,2,5,1984,9,DO,M,36.0,53.0
8876,2,5,1984,3,RM,F,16.0,8.0
8877,2,5,1984,6,DM,F,37.0,40.0
8878,2,5,1984,9,OL,M,22.0,34.0
8879,2,5,1984,3,RM,M,16.0,7.0
8880,2,5,1984,11,DM,M,37.0,41.0
8881,2,5,1984,9,DM,F,38.0,39.0
8883,2,5,1984,2,DS,F,52.0,120.0
8884,2,5,1984,6,DM,F,36.0,33.0
8885,2,5,1984,11,DO,M,37.0,46.0
8886,2,5,1984,9,DM,F,36.0,37.0
8887,2,5,1984,2,DO,F,37.0,46.0
8888,2,5,1984,9,DO,M,37.0,44.0
8889,2,5,1984,5,DM,F,36.0,41.0
8890,2,5,1984,11,DM,F,36.0,33.0
8891,2,5,1984,5,DM,M,37.0,47.0
8892,2,5,1984,8,DO,M,36.0,51.0
8893,2,5,1984,6,DM,F,37.0,45.0
8894,2,5,1984,3,DM,F,36.0,37.0
8895,2,5,1984,1,DS,F,49.0,100.0
8896,2,5,1984,4,DM,F,37.0,38.0
8897,2,5,1984,6,DO,M,37.0,52.0
8898,2,5,1984,10,RM,F,16.0,8.0
8899,2,5,1984,5,DM,F,37.0,36.0
8900,2,5,1984,6,DS,M,53.0,135.0
8901,2,5,1984,11,OL,M,21.0,32.0
8902,2,5,1984,8,DM,M,37.0,38.0
8903,2,5,1984,2,DM,F,37.0,36.0
8904,2,5,1984,6,OL,F,22.0,33.0
8905,2,5,1984,1,DM,M,35.0,37.0
8906,2,5,1984,4,DS,F,52.0,122.0
8907,2,5,1984,11,DM,F,36.0,33.0
8908,2,5,1984,9,DM,F,36.0,37.0
8910,3,12,1984,14,OL,M,22.0,43.0
8911,3,12,1984,20,DS,F,51.0,118.0
8912,3,12,1984,22,DM,F,36.0,38.0
8913,3,12,1984,12,RM,M,16.0,11.0
8914,3,12,1984,24,PM,M,20.0,19.0
8915,3,12,1984,22,OT,F,21.0,23.0
8916,3,12,1984,22,DM,F,36.0,44.0
8917,3,12,1984,18,DM,F,36.0,40.0
8919,3,12,1984,12,DM,F,36.0,40.0
8920,3,12,1984,14,DO,M,36.0,54.0
8921,3,12,1984,12,DS,F,52.0,136.0
8922,3,12,1984,24,RM,F,16.0,11.0
8923,3,12,1984,22,DS,F,49.58317399617591,122.0
8924,3,12,1984,14,DM,M,37.0,52.0
8925,3,12,1984,21,RM,M,17.0,12.0
8926,3,12,1984,22,DS,M,49.0,133.0
8927,3,12,1984,14,DM,F,37.0,46.0
8928,3,12,1984,14,DM,M,35.0,47.0
8929,3,12,1984,18,DS,M,51.0,131.0
8930,3,12,1984,14,DO,F,36.0,51.0
8931,3,12,1984,18,DS,F,50.0,128.0
8932,3,12,1984,14,DO,M,36.0,54.0
8933,3,12,1984,17,DS,M,49.0,126.0
8934,3,12,1984,19,PM,F,20.0,24.0
8935,3,12,1984,18,DM,F,36.0,41.0
8936,3,12,1984,17,DM,F,36.0,41.0
8937,3,12,1984,12,DM,M,36.0,44.0
8938,3,12,1984,18,DM,M,36.0,44.0
8939,3,12,1984,24,DM,F,37.0,47.0
8940,3,12,1984,12,DO,M,35.0,48.0
8941,3,12,1984,18,DM,F,36.0,36.0
8942,3,12,1984,12,DS,M,51.0,141.0
8943,3,12,1984,22,DM,M,37.0,51.0
8944,3,12,1984,13,DS,M,51.0,138.0
8945,3,12,1984,20,DM,M,37.0,39.0
8950,3,13,1984,3,OL,M,22.0,42.0
8951,3,13,1984,3,OL,F,21.0,34.0
8952,3,13,1984,6,DM,M,37.0,50.0
8953,3,13,1984,1,DM,M,36.0,46.0
8954,3,13,1984,2,DM,M,36.0,43.0
8956,3,13,1984,9,DS,F,51.0,125.0
8957,3,13,1984,8,DS,F,48.0,115.0
8958,3,13,1984,4,DM,F,36.0,38.0
8959,3,13,1984,9,DM,F,36.0,43.0
8960,3,13,1984,8,DO,F,36.0,52.0
8961,3,13,1984,2,DM,F,35.0,38.0
8962,3,13,1984,5,DM,M,37.0,52.0
8963,3,13,1984,1,NL,M,32.0,182.0
8964,3,13,1984,4,DS,M,52.0,138.0
8965,3,13,1984,11,DS,M,51.0,128.0
8966,3,13,1984,8,DO,F,35.0,52.0
8967,3,13,1984,15,PP,F,22.0,14.0
8968,3,13,1984,9,PP,F,21.0,11.0
8969,3,13,1984,11,DM,M,36.0,42.0
8970,3,13,1984,9,DO,M,36.0,56.0
8971,3,13,1984,5,DM,F,37.0,46.0
8972,3,13,1984,6,DM,M,36.0,40.0
8973,3,13,1984,5,OL,M,21.0,41.0
8974,3,13,1984,1,DM,M,36.0,44.0
8975,3,13,1984,9,DO,F,35.0,48.0
8976,3,13,1984,4,DM,F,37.0,40.0
8977,3,13,1984,9,DS,M,51.0,136.0
8978,3,13,1984,1,DS,F,47.0,101.0
8979,3,13,1984,9,OL,M,22.0,41.0
8980,3,13,1984,4,DS,F,50.0,136.0
8981,4,9,1984,24,NL,F,31.0,122.0
8983,4,9,1984,17,DM,M,37.0,47.0
8985,4,9,1984,22,DS,M,51.0,128.0
8986,4,9,1984,12,OT,F,21.0,33.0
8987,4,9,1984,12,PM,F,20.0,24.0
8988,4,9,1984,18,DM,F,37.0,51.0
8989,4,9,1984,24,RM,F,16.0,14.0
8990,4,9,1984,22,PM,M,21.0,21.0
8991,4,9,1984,22,DS,M,50.0,130.0
8992,4,9,1984,24,NL,F,33.0,205.0
8993,4,9,1984,22,DM,F,36.0,58.0
8994,4,9,1984,17,DS,F,48.0,121.0
8995,4,9,1984,22,DM,M,35.0,43.15786396413954
8997,4,9,1984,19,PF,M,16.0,7.0
8998,4,9,1984,24,DO,F,36.0,46.0
8999,4,9,1984,18,NL,M,26.0,58.0
9000,4,9,1984,12,DO,M,36.0,48.0
9001,4,9,1984,14,DM,M,36.0,44.0
9002,4,9,1984,18,DS,F,51.0,130.0
9003,4,9,1984,18,DM,F,37.0,49.0
9004,4,9,1984,18,DM,M,36.0,45.0
9005,4,9,1984,13,RM,M,16.0,9.0
9006,4,9,1984,22,DS,F,48.0,114.0
9007,4,9,1984,13,DS,M,50.0,134.0
9008,4,9,1984,14,NL,F,31.0,95.0
9009,4,9,1984,20,DS,M,52.0,138.0
9010,4,9,1984,14,RM,M,16.0,11.0
9012,4,9,1984,22,DS,F,50.0,115.0
9013,4,9,1984,24,DM,F,36.0,44.0
9014,4,9,1984,12,DM,F,36.0,42.0
9016,4,9,1984,21,PF,F,16.0,8.0
9017,4,9,1984,12,DS,M,52.0,135.0
9018,4,9,1984,20,DM,M,37.0,40.0
9023,4,10,1984,1,DM,F,36.0,42.0
9024,4,10,1984,3,PP,F,23.0,14.0
9025,4,10,1984,11,DS,M,51.0,127.0
9026,4,10,1984,9,DO,M,35.0,56.0
9027,4,10,1984,15,NL,M,33.0,217.0
9028,4,10,1984,1,DM,M,37.0,47.0
9029,4,10,1984,4,DM,F,36.0,42.0
9030,4,10,1984,15,OT,F,22.0,31.0
9031,4,10,1984,3,NL,M,34.0,250.0
9032,4,10,1984,4,DS,M,50.30193905817175,127.0
9033,4,10,1984,15,PM,M,21.0,17.0
9034,4,10,1984,2,DM,M,35.0,41.0
9035,4,10,1984,11,DM,M,36.0,42.0
9036,4,10,1984,5,DM,M,37.0,51.0
9037,4,10,1984,9,DS,F,49.0,109.0
9038,4,10,1984,8,DO,F,35.0,63.0
9039,4,10,1984,5,OL,M,21.0,42.0
9040,4,10,1984,1,DM,M,36.0,43.0
9041,4,10,1984,9,DO,F,35.0,52.0
9042,4,10,1984,9,PP,F,21.0,13.0
9043,4,10,1984,15,PP,F,22.0,15.0
9044,4,10,1984,3,OT,M,21.0,22.0
9045,4,10,1984,5,OL,F,20.0,39.0
9046,4,10,1984,15,PP,M,24.0,17.0
9047,4,10,1984,9,DS,M,52.0,128.0
9048,4,10,1984,2,NL,F,32.0,157.0
9049,4,10,1984,4,DS,F,50.0,125.0
9050,4,10,1984,5,DM,F,36.0,41.0
9051,4,10,1984,6,DM,M,37.0,43.0
