record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
9790,1,19,1985,16,RM,F,16.0,4.0
9791,1,19,1985,17,OT,F,20.0,16.0
9792,1,19,1985,6,DO,M,35.0,48.0
9793,1,19,1985,12,DO,F,35.0,40.0
9794,1,19,1985,24,RM,M,16.0,4.0
9795,1,19,1985,12,DO,M,34.0,48.0
9796,1,19,1985,6,DM,F,37.0,35.0
9797,1,19,1985,14,DM,M,36.0,45.0
9798,1,19,1985,6,DM,F,36.0,38.0
9799,1,19,1985,19,RM,M,16.0,4.0
9800,1,19,1985,6,DM,M,36.0,45.0
9801,1,19,1985,12,PE,M,19.0,12.0
9802,1,19,1985,21,RM,M,16.0,5.0
9803,1,19,1985,6,DM,F,35.0,32.0
9804,1,19,1985,12,DM,F,35.0,30.0
9805,1,19,1985,12,DO,M,34.0,41.0
9806,1,19,1985,20,DM,M,34.0,37.0
9807,1,19,1985,12,DM,F,37.0,33.0
9808,1,19,1985,6,OL,M,19.0,32.0
9809,1,19,1985,12,OT,M,19.0,20.0
9810,1,19,1985,17,OT,M,19.0,18.0
9811,1,19,1985,18,OL,M,20.0,19.0
9812,1,19,1985,19,PM,M,20.0,7.0
9813,1,19,1985,20,DO,M,34.0,30.0
9814,1,19,1985,6,DM,M,37.0,37.0
9815,1,19,1985,12,DO,F,36.0,48.0
9816,1,19,1985,18,DM,M,36.0,39.0
9817,1,19,1985,6,DO,F,36.0,44.0
9818,1,19,1985,12,DM,M,37.0,30.0
9819,1,19,1985,14,OL,F,20.0,45.0
9820,1,19,1985,18,DM,M,37.0,43.0
9821,1,19,1985,24,DM,M,36.0,39.0
9822,1,19,1985,17,DO,F,35.0,51.0
9823,1,19,1985,23,RM,M,16.0,4.0
9824,1,19,1985,6,DO,M,35.0,44.0
9825,1,19,1985,12,DM,M,37.0,35.0
9826,1,19,1985,20,DO,M,33.0,41.0
9827,1,19,1985,18,DM,F,36.0,37.0
9829,1,19,1985,16,DM,M,36.0,41.0
9830,1,19,1985,16,DM,F,35.0,35.0
9831,1,19,1985,24,DM,M,35.0,37.0
9832,1,19,1985,12,DM,F,35.0,36.0
9833,1,19,1985,14,PM,F,21.0,22.0
9834,1,19,1985,6,OT,M,20.0,23.0
9835,1,19,1985,16,DM,F,34.0,34.0
9836,1,19,1985,18,DM,M,35.0,38.0
9837,1,19,1985,6,OL,F,21.0,31.0
9838,1,19,1985,6,DO,M,35.0,43.0
9839,1,19,1985,14,OL,M,21.0,32.0
9840,1,19,1985,18,DO,M,35.0,55.0
9841,1,19,1985,16,DM,M,35.0,39.0
9842,1,19,1985,6,DM,F,33.0,27.0
9843,1,19,1985,14,DM,M,36.0,39.0
9844,1,19,1985,6,OT,F,20.0,20.0
9845,1,19,1985,18,OL,M,20.0,31.0
9846,1,19,1985,6,DO,F,33.0,34.0
9847,1,19,1985,17,DM,M,47.0,40.0
9848,1,19,1985,18,OT,F,20.0,20.0
9849,1,19,1985,6,DO,F,33.0,39.0
9850,1,19,1985,16,DM,M,35.0,36.0
9851,1,19,1985,24,DM,M,36.0,35.0
9852,1,19,1985,6,DO,F,33.0,39.0
9853,1,19,1985,17,RM,M,16.0,4.0
9854,1,19,1985,24,DM,F,35.0,34.0
9855,1,19,1985,6,DM,M,37.0,37.0
9856,1,19,1985,21,RM,F,16.0,8.0
9857,1,19,1985,6,OT,M,21.0,22.0
9858,1,19,1985,12,DM,F,35.0,36.0
9860,1,20,1985,11,PM,F,20.0,16.0
9863,1,20,1985,1,DM,F,37.0,40.0
9864,1,20,1985,3,PE,M,18.0,16.0
9865,1,20,1985,4,DM,F,34.0,33.0
9866,1,20,1985,1,DO,M,36.0,48.0
9867,1,20,1985,4,DM,M,36.0,36.0
9868,1,20,1985,5,DM,F,35.0,33.0
9869,1,20,1985,1,DM,M,34.0,37.0
9870,1,20,1985,5,DM,F,36.0,34.0
9871,1,20,1985,15,RM,M,16.0,5.0
9872,1,20,1985,1,DM,M,36.0,38.0
9873,1,20,1985,2,DM,F,35.0,30.0
9874,1,20,1985,4,DO,M,34.0,37.0
9875,1,20,1985,5,DM,F,33.0,25.0
9876,1,20,1985,13,DM,M,35.0,32.0
9877,1,20,1985,4,DM,F,37.0,33.0
9878,1,20,1985,5,DM,M,35.0,47.0
9880,1,20,1985,2,DM,M,37.0,44.0
9881,1,20,1985,8,DO,F,34.0,41.0
9883,1,20,1985,3,PE,F,20.0,20.0
9884,1,20,1985,5,DM,M,35.0,30.0
9885,1,20,1985,8,DO,M,35.0,43.0
9886,1,20,1985,9,DM,M,36.0,38.0
9887,1,20,1985,11,DM,M,37.0,39.0
9888,1,20,1985,9,DO,F,36.0,55.0
9889,1,20,1985,1,DO,F,35.0,39.0
9890,1,20,1985,9,DO,M,36.0,48.0
9892,1,20,1985,2,DS,F,48.0,106.0
9893,1,20,1985,1,DM,F,37.0,30.0
9894,1,20,1985,2,DM,F,35.0,33.0
9896,1,20,1985,5,OL,F,20.0,31.0
9897,1,20,1985,1,DM,F,35.0,36.0
9898,1,20,1985,13,DM,F,35.0,30.0
9899,1,20,1985,9,DO,M,36.0,50.0
9900,1,20,1985,1,DM,M,36.0,39.0
9901,1,20,1985,2,DM,M,37.0,35.0
9902,1,20,1985,5,DM,M,36.0,41.0
9903,1,20,1985,5,OL,M,20.0,31.0
9904,1,20,1985,3,DM,M,37.0,42.0
9905,1,20,1985,1,DO,M,36.0,48.0
9906,1,20,1985,4,DM,M,35.0,44.0
9907,1,20,1985,2,DO,F,35.0,48.0
9908,1,20,1985,1,DM,F,35.0,38.0
9909,1,20,1985,15,RM,F,15.0,4.0
9910,1,20,1985,9,DO,M,36.0,52.0
9911,1,20,1985,13,DM,M,35.0,30.0
9912,1,20,1985,1,DS,M,47.0,147.0
9913,1,20,1985,2,DO,M,34.0,44.0
9914,1,20,1985,9,DO,F,35.0,32.0
9915,1,20,1985,3,RM,F,16.0,7.0
9916,1,20,1985,1,DM,F,37.0,40.0
9917,1,20,1985,1,DM,M,35.0,37.0
9918,1,20,1985,11,DM,F,35.0,43.0
9919,1,20,1985,8,DM,M,35.0,36.0
9920,1,20,1985,2,DM,F,36.0,36.0
9921,1,20,1985,5,DM,F,35.0,31.0
9922,1,20,1985,5,DO,F,32.0,33.0
9923,1,20,1985,9,DM,F,34.0,33.0
9925,2,16,1985,6,DM,F,35.0,33.0
9926,2,16,1985,21,RM,M,16.0,5.0
9927,2,16,1985,17,DM,M,36.0,36.0
9928,2,16,1985,6,OL,F,19.0,31.0
9929,2,16,1985,16,DM,M,37.0,37.0
9930,2,16,1985,6,DM,M,35.0,38.0
9931,2,16,1985,6,DM,F,36.0,33.0
9932,2,16,1985,12,OL,F,20.0,30.0
