record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
30159,1,8,2000,1,PP,F,22.0,17.0
30160,1,8,2000,1,DO,M,35.0,53.0
30161,1,8,2000,1,PP,F,21.0,17.0
30162,1,8,2000,1,DM,M,36.0,50.0
30163,1,8,2000,1,PP,M,20.0,16.0
30164,1,8,2000,1,PB,M,26.0,27.0
30165,1,8,2000,1,PP,F,22.0,15.0
30166,1,8,2000,1,PP,M,23.0,19.0
30167,1,8,2000,1,DO,M,35.0,41.0
30168,1,8,2000,1,PB,M,25.0,24.0
30169,1,8,2000,2,PB,F,25.0,24.0
30170,1,8,2000,2,PP,M,21.0,17.0
30171,1,8,2000,2,DO,M,36.0,52.0
30172,1,8,2000,2,NL,F,30.0,137.0
30173,1,8,2000,2,DO,F,35.0,54.0
30174,1,8,2000,2,NL,F,33.0,181.0
30175,1,8,2000,2,NL,M,34.0,265.0
30176,1,8,2000,2,PB,M,26.0,27.0
30177,1,8,2000,12,DO,F,32.0,54.0
30178,1,8,2000,12,PP,M,24.0,18.0
30179,1,8,2000,12,DM,M,36.0,60.0
30180,1,8,2000,12,DO,M,36.0,42.0
30181,1,8,2000,12,DO,M,35.0,55.0
30182,1,8,2000,12,DO,M,36.0,63.0
30183,1,8,2000,12,PB,M,25.0,26.0
30184,1,8,2000,12,PP,M,21.0,14.0
30185,1,8,2000,12,OT,F,20.0,25.0
30186,1,8,2000,19,PB,F,25.0,34.0
30187,1,8,2000,19,PB,F,26.0,36.0
30188,1,8,2000,18,PB,M,25.0,23.0
30190,1,8,2000,18,PB,F,25.0,22.0
30191,1,8,2000,18,PB,F,25.0,22.0
30192,1,8,2000,18,PB,M,26.0,38.0
30193,1,8,2000,18,PB,F,26.0,33.0
30194,1,8,2000,18,PB,F,26.0,32.0
30196,1,8,2000,17,DM,M,37.0,52.0
30197,1,8,2000,17,DM,F,34.0,43.0
30198,1,8,2000,17,PP,M,22.0,16.0
30199,1,8,2000,17,DO,F,35.0,54.0
30200,1,8,2000,17,PB,M,26.0,31.0
30201,1,8,2000,20,PP,F,22.0,17.0
30202,1,8,2000,20,PB,M,25.0,24.0
30203,1,8,2000,20,PB,M,26.0,42.0
30204,1,8,2000,20,NL,F,35.0,174.0
30205,1,8,2000,21,PB,F,25.0,24.0
30206,1,8,2000,21,PP,M,20.0,13.0
30207,1,8,2000,21,PB,F,25.0,32.0
30208,1,8,2000,21,PP,M,22.0,14.0
30209,1,8,2000,22,PB,M,27.0,38.0
30210,1,8,2000,22,DM,M,38.0,56.0
30211,1,8,2000,22,PB,F,26.0,35.0
30212,1,8,2000,22,PB,M,26.0,36.0
30213,1,8,2000,22,PB,F,26.0,34.0
30214,1,8,2000,22,PB,M,26.0,22.0
30215,1,8,2000,22,DM,F,34.0,28.0
30216,1,8,2000,22,PB,F,25.0,29.0
30219,1,8,2000,24,RM,M,17.0,13.0
30220,1,10,2000,3,OT,F,20.0,25.0
30221,1,10,2000,3,PB,F,25.0,29.0
30222,1,10,2000,3,PB,M,26.0,36.0
30223,1,10,2000,3,PB,F,26.0,30.0
30224,1,10,2000,3,PB,F,26.0,28.0
30225,1,10,2000,3,PP,M,22.0,17.0
30226,1,10,2000,3,PB,M,27.0,52.0
30227,1,10,2000,4,DM,M,34.0,45.0
30228,1,10,2000,4,PB,M,25.0,30.0
30229,1,10,2000,4,SH,M,30.0,72.0
30230,1,10,2000,4,PB,M,26.0,30.0
30231,1,10,2000,4,PP,M,23.0,17.0
30232,1,10,2000,4,PB,M,24.0,24.0
30233,1,10,2000,6,OT,F,20.0,20.0
30234,1,10,2000,6,OT,M,20.0,27.0
30235,1,10,2000,6,PP,M,23.0,21.0
30236,1,10,2000,6,PP,M,22.0,16.0
30237,1,10,2000,6,PP,M,22.0,19.0
30238,1,10,2000,6,PP,F,21.0,17.173941798941797
30239,1,10,2000,6,PB,F,25.0,31.0
30240,1,10,2000,11,PP,M,19.0,15.0
30241,1,10,2000,11,DM,M,35.0,43.0
30242,1,10,2000,11,DM,M,35.0,44.0
30243,1,10,2000,11,DO,M,35.0,51.0
30244,1,10,2000,11,DM,M,35.0,44.0
30245,1,10,2000,11,PP,M,21.0,16.0
30246,1,10,2000,11,DM,F,33.0,54.0
30247,1,10,2000,11,PP,F,21.0,16.0
30248,1,10,2000,9,DM,M,34.0,50.0
30249,1,10,2000,9,DM,M,36.0,43.0
30250,1,10,2000,9,DM,M,35.0,27.0
30251,1,10,2000,9,DM,F,34.0,46.0
30252,1,10,2000,9,DM,M,35.0,52.0
30253,1,10,2000,9,RM,F,15.0,16.0
30254,1,10,2000,9,DM,M,36.0,43.0
30255,1,10,2000,9,PP,F,21.0,16.0
30256,1,10,2000,9,PP,M,23.0,16.0
30257,1,10,2000,9,PB,M,26.0,24.0
30258,1,10,2000,8,PP,F,19.0,17.0
30259,1,10,2000,8,PB,M,24.0,37.0
30260,1,10,2000,8,PP,F,22.0,15.0
30261,1,10,2000,8,DO,M,36.0,49.0
30262,1,10,2000,8,PB,F,25.0,29.0
30263,1,10,2000,8,OT,M,20.0,24.0
30264,1,10,2000,8,PP,F,21.0,13.0
30265,1,10,2000,13,OT,M,19.0,22.0
30266,1,10,2000,13,PB,M,26.0,32.0
30267,1,10,2000,13,PB,M,25.0,30.0
30268,1,10,2000,13,PB,M,25.0,31.0
30269,1,10,2000,13,PB,F,24.0,28.0
30270,1,10,2000,14,PP,M,19.0,13.0
30271,1,10,2000,14,DM,M,34.0,41.0
30272,1,10,2000,14,PP,M,19.0,16.0
30273,1,10,2000,14,DM,M,35.0,37.0
30276,1,10,2000,15,PP,F,21.0,16.0
30277,1,10,2000,15,OT,F,20.0,19.0
30278,1,10,2000,15,PP,M,21.0,16.0
30279,1,10,2000,15,PP,F,20.0,14.0
30280,1,10,2000,16,PM,F,20.0,30.0
30281,1,10,2000,5,RM,F,15.0,19.0
30282,1,10,2000,5,PP,F,22.0,19.0
30284,2,5,2000,1,DO,M,35.698780487804875,53.0
30285,2,5,2000,1,PP,M,24.0,19.0
30286,2,5,2000,1,PP,F,22.0,18.0
30287,2,5,2000,1,PB,F,26.0,35.0
30288,2,5,2000,1,PB,F,25.0,27.0
30289,2,5,2000,1,DO,F,35.0,48.0
30290,2,5,2000,1,DO,F,36.0,65.0
30291,2,5,2000,1,OT,F,21.0,29.0
30292,2,5,2000,1,DM,F,37.0,46.0
30293,2,5,2000,1,DM,M,36.0,50.0
30294,2,5,2000,1,DO,F,34.0,49.0
30295,2,5,2000,1,DO,M,35.0,59.0
30296,2,5,2000,1,PP,F,23.0,24.0
30297,2,5,2000,2,PB,M,26.0,30.0
30298,2,5,2000,2,PB,M,26.0,46.0
30299,2,5,2000,2,PB,F,25.0,29.0
30300,2,5,2000,2,PB,F,26.0,42.0
30301,2,5,2000,2,PP,M,22.0,18.0
30302,2,5,2000,2,PP,F,22.0,17.0
30303,2,5,2000,2,DO,F,36.0,52.0
30304,2,5,2000,2,PP,M,22.0,18.0
30305,2,5,2000,2,DO,M,37.0,54.0
30306,2,5,2000,2,PP,M,22.0,17.0
30307,2,5,2000,2,NL,F,33.0,185.0
30308,2,5,2000,2,NL,F,31.0,144.0
30310,2,5,2000,12,PP,M,19.0,15.0
30311,2,5,2000,12,PB,M,27.0,43.0
30312,2,5,2000,12,PB,M,25.0,24.0
30313,2,5,2000,12,DM,F,36.0,47.0
30314,2,5,2000,12,DO,M,33.0,54.0
30315,2,5,2000,12,PB,M,26.0,33.0
30316,2,5,2000,12,DM,F,33.0,33.0
30317,2,5,2000,12,PP,M,22.0,17.0
30318,2,5,2000,12,DO,F,35.0,56.0
30319,2,5,2000,12,PP,M,22.0,22.0
30320,2,5,2000,19,PB,F,25.0,35.0
30321,2,5,2000,19,PB,F,25.0,23.0
30322,2,5,2000,19,PB,F,26.0,34.0
30323,2,5,2000,18,PB,M,26.0,21.0
30324,2,5,2000,18,PB,F,25.0,30.0
30325,2,5,2000,18,PB,M,24.0,24.0
30327,2,5,2000,18,PB,F,27.0,30.0
30328,2,5,2000,17,DM,F,34.0,42.0
30329,2,5,2000,17,DO,F,35.0,54.0
30330,2,5,2000,17,PP,F,22.0,16.0
30331,2,5,2000,17,DM,M,34.0,36.0
30332,2,5,2000,17,PB,M,26.0,38.0
30333,2,5,2000,20,PB,M,25.0,26.0
30334,2,5,2000,20,PP,F,22.0,17.0
30335,2,5,2000,20,PB,M,26.0,47.0
30336,2,5,2000,20,PP,M,22.0,19.0
30337,2,5,2000,20,PB,M,25.0,23.0
30338,2,5,2000,21,PB,F,25.0,32.0
30339,2,5,2000,21,PB,M,26.0,43.0
30340,2,5,2000,21,PB,F,24.0,24.0
30341,2,5,2000,22,DM,F,35.0,32.0
30342,2,5,2000,22,PP,F,23.0,23.0
