record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
13841,1,23,1988,22,DM,M,38.0,45.0
13842,1,23,1988,19,RM,M,17.0,11.0
13843,1,23,1988,12,DO,M,37.0,57.0
13844,1,23,1988,20,DM,F,35.0,39.0
13845,1,23,1988,20,RM,M,16.0,8.0
13846,1,23,1988,22,RM,F,15.0,9.0
13847,1,23,1988,18,DM,F,37.0,38.0
13848,1,23,1988,12,PE,F,21.0,24.0
13849,1,23,1988,18,OT,F,20.0,25.0
13850,1,23,1988,24,SH,F,27.0,60.0
13851,1,23,1988,6,DM,M,34.0,45.0
13852,1,23,1988,16,PM,M,22.0,28.0
13853,1,23,1988,20,RM,F,16.0,10.0
13854,1,23,1988,12,DO,F,33.0,54.0
13855,1,23,1988,21,RM,M,16.0,9.0
13857,1,23,1988,24,RM,F,17.0,11.0
13858,1,23,1988,21,RM,M,17.0,9.0
13859,1,23,1988,12,DO,F,33.0,46.0
13860,1,23,1988,20,DO,F,35.486334405144696,48.0
13861,1,23,1988,6,DO,M,35.0,48.0
13862,1,23,1988,21,RM,M,16.0,12.0
13863,1,23,1988,12,RM,M,16.0,9.0
13864,1,23,1988,24,DM,F,33.0,34.0
13865,1,23,1988,18,DM,M,37.0,45.0
13866,1,23,1988,21,RM,M,15.0,9.0
13867,1,23,1988,12,RM,F,15.0,9.0
13868,1,23,1988,14,RM,F,17.0,11.0
13869,1,23,1988,14,DM,M,33.0,43.0
13870,1,23,1988,6,PE,M,22.0,24.0
13871,1,23,1988,17,RM,F,17.0,10.0
13872,1,23,1988,22,DM,M,37.0,46.0
13873,1,23,1988,6,DO,M,35.0,53.0
13874,1,23,1988,18,DM,F,35.0,41.0
13875,1,23,1988,12,DM,M,36.1882290562036,43.15786396413954
13876,1,23,1988,24,DM,M,37.0,42.0
13877,1,23,1988,22,DM,M,37.0,46.0
13878,1,23,1988,19,RM,M,17.0,11.0
13879,1,23,1988,16,RM,M,16.0,10.0
13880,1,23,1988,16,RM,M,15.0,10.0
13881,1,23,1988,6,DO,M,37.0,49.0
13882,1,23,1988,18,DM,M,36.0,40.0
13883,1,23,1988,19,RM,F,17.0,13.0
13884,1,23,1988,20,DM,F,36.0,43.0
13885,1,23,1988,22,DS,F,51.0,144.0
13887,1,23,1988,21,RM,F,16.0,9.0
13888,1,23,1988,21,RM,F,17.0,10.0
13889,1,23,1988,16,RM,M,17.0,10.0
13890,1,23,1988,6,DO,F,36.0,50.0
13891,1,23,1988,18,DM,M,36.0,38.0
13892,1,23,1988,23,PM,M,22.0,24.0
13893,1,23,1988,18,RM,M,16.0,9.0
13894,1,23,1988,19,RM,M,16.0,8.0
13895,1,23,1988,6,PE,M,18.0,18.0
13896,1,23,1988,17,DO,M,37.0,49.0
13899,1,23,1988,17,NL,F,33.0,161.0
13900,1,23,1988,22,NL,M,33.0,190.0
13902,1,23,1988,22,PE,F,22.0,24.0
13903,1,23,1988,19,PM,M,22.0,23.0
13904,1,23,1988,20,DM,M,36.0,43.0
13905,1,23,1988,17,DO,M,37.0,58.0
13906,1,23,1988,21,RM,M,16.0,8.0
13907,1,23,1988,19,PM,F,21.0,15.0
13908,1,23,1988,6,PE,F,21.0,26.0
13909,1,23,1988,17,OT,M,20.0,27.0
13910,1,23,1988,23,RM,F,15.0,8.0
13911,1,23,1988,19,RM,F,16.0,8.0
13912,1,23,1988,6,PM,M,21.0,20.0
13913,1,23,1988,12,DM,F,36.0,35.0
13914,1,23,1988,17,PE,M,22.0,22.0
13915,1,23,1988,24,NL,F,33.0,148.0
13916,1,23,1988,18,DO,M,35.0,50.0
13918,1,24,1988,3,PE,F,20.0,22.0
13919,1,24,1988,7,PE,F,17.0,21.0
13920,1,24,1988,2,DM,M,36.0,38.0
13921,1,24,1988,9,DO,F,34.0,47.0
13922,1,24,1988,2,DM,F,37.0,41.0
13924,1,24,1988,7,PE,M,19.0,25.0
13925,1,24,1988,10,RM,F,17.0,10.0
13926,1,24,1988,9,RM,M,16.0,9.0
13927,1,24,1988,5,DO,F,34.0,45.0
13930,1,24,1988,11,PM,M,22.0,19.0
13931,1,24,1988,5,DO,M,37.0,55.0
13932,1,24,1988,1,DM,M,34.0,43.0
13933,1,24,1988,8,DO,M,37.0,53.0
13934,1,24,1988,3,PE,M,22.0,22.0
13935,1,24,1988,2,DM,M,34.0,47.0
13936,1,24,1988,9,DO,M,37.0,50.0
13937,1,24,1988,8,DS,M,55.0,155.0
13938,1,24,1988,5,DO,M,37.0,55.0
13939,1,24,1988,11,SH,F,27.0,51.0
13940,1,24,1988,3,NL,M,33.0,209.0
13941,1,24,1988,10,PM,F,21.0,20.0
13942,1,24,1988,7,RM,M,17.0,10.0
13943,1,24,1988,4,DM,F,36.0,38.0
13944,1,24,1988,15,NL,F,32.0,198.0
13945,1,24,1988,4,DM,M,37.0,50.0
13946,1,24,1988,3,RM,F,17.0,13.0
13948,1,24,1988,1,DM,M,35.0,41.0
13949,1,24,1988,11,DM,M,36.0,45.0
13950,1,24,1988,15,RM,M,17.0,9.0
13951,1,24,1988,1,DM,M,36.0,44.0
13952,1,24,1988,11,DM,F,34.0,39.0
13953,1,24,1988,5,DO,M,33.0,56.0
13954,1,24,1988,11,DO,F,37.0,43.0
13955,1,24,1988,4,RM,F,16.0,8.0
13956,1,24,1988,8,DM,M,34.0,47.0
13957,1,24,1988,1,DS,M,51.0,148.0
13958,1,24,1988,1,DO,M,37.0,44.0
13959,1,24,1988,9,DS,F,54.0,155.0
13960,1,24,1988,2,PE,M,21.0,22.0
13961,1,24,1988,5,RM,F,16.0,11.0
13962,1,24,1988,2,OL,M,21.0,34.0
13963,1,24,1988,2,PE,M,19.0,22.0
13964,1,24,1988,7,PM,M,21.0,24.0
13965,1,24,1988,11,PE,F,21.0,26.0
13966,1,24,1988,8,DM,M,38.0,50.0
13967,1,24,1988,5,RM,M,17.0,9.0
13968,1,24,1988,2,RM,F,17.0,11.0
13969,1,24,1988,3,RM,M,11.0,11.0
13971,1,24,1988,9,DM,M,37.0,43.0
13972,1,24,1988,8,DM,M,37.0,38.0
13973,1,24,1988,13,DM,M,37.0,45.0
13974,1,24,1988,8,DO,F,37.0,56.0
13975,1,24,1988,13,NL,M,35.0,162.0
13976,1,24,1988,3,DM,F,36.0,40.0
13977,1,24,1988,2,NL,F,34.0,161.0
13978,1,24,1988,9,DM,M,36.0,44.0
13980,1,24,1988,5,RM,M,15.0,8.0
13981,1,24,1988,4,DM,M,36.0,44.0
13982,1,24,1988,10,RM,M,17.0,9.0
13983,1,24,1988,5,PM,F,21.0,27.0
13984,1,24,1988,2,OL,F,21.0,33.0
13985,1,24,1988,13,DM,F,36.0,40.0
13986,1,24,1988,2,PE,F,21.0,25.0
13987,1,24,1988,4,DM,M,37.0,43.0
13988,1,24,1988,11,DM,F,36.0,35.0
13989,1,24,1988,13,DM,F,35.0,39.0
13990,1,24,1988,5,DO,F,37.0,44.0
13991,1,24,1988,4,DS,M,53.0,136.0
13992,1,24,1988,2,PE,M,22.0,24.0
13993,1,24,1988,3,OT,M,23.0,24.0
13994,1,24,1988,7,RM,F,16.0,9.0
13995,1,24,1988,5,PM,M,21.0,26.0
13996,1,24,1988,4,DM,M,33.0,36.0
13997,1,24,1988,2,DO,M,35.0,50.0
13998,1,24,1988,11,DM,F,36.0,43.0
13999,1,24,1988,10,PM,F,19.0,17.0
14000,1,24,1988,2,DO,F,35.0,43.0
14001,1,24,1988,11,DM,F,36.0,35.0
14002,1,24,1988,15,RM,F,16.0,9.0
